user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,56,65,58.84583333333333,59.03125
False,piano,68,54,58.86979166666667,59.05520833333334
False,piano,51,44,58.86979166666667,59.06666666666666
True,piano,55,60,58.86979166666667,59.090625
False,piano,82,44,59.06666666666666,59.27604166666667
False,piano,94,39,59.22916666666667,59.56666666666666
False,piano,66,80,59.27604166666667,59.54479166666667
True,piano,47,65,59.41458333333334,59.740624999999994
False,piano,58,54,59.46145833333334,59.63645833333334
True,piano,52,60,59.46145833333334,59.69479166666666
False,piano,85,39,59.56770833333333,59.93958333333333
False,piano,72,77,59.64895833333334,60.032291666666666
False,piano,74,39,59.938541666666666,60.159375
False,piano,63,75,60.03125,60.65833333333333
False,piano,77,37,60.06666666666666,60.20625
False,piano,76,37,60.20625,60.60104166666666
True,piano,51,63,60.217708333333334,60.60104166666666
False,piano,52,56,60.217708333333334,60.60104166666666
False,piano,49,53,60.22916666666667,60.391666666666666
False,piano,56,53,60.60104166666666,60.75208333333333
False,piano,64,56,60.60104166666666,60.775000000000006
True,piano,62,63,60.60104166666666,60.78645833333333
False,piano,60,37,60.60104166666666,60.91458333333334
False,piano,67,44,60.623958333333334,60.78645833333333
False,piano,98,44,60.78645833333333,61.19270833333333
True,piano,41,63,61.19270833333333,61.35520833333334
False,piano,84,44,61.19270833333333,61.378125
True,piano,57,60,61.19270833333333,61.459374999999994
False,piano,62,53,61.19270833333333,61.459374999999994
False,piano,57,56,61.19270833333333,61.565625
False,piano,88,44,61.378125,61.565625
False,piano,62,56,61.565625,61.728125000000006
True,piano,60,63,61.565625,61.751041666666666
False,piano,58,53,61.565625,61.7625
False,piano,61,44,61.565625,61.775000000000006
False,piano,92,37,61.646874999999994,61.9375
False,piano,64,37,61.9375,62.146874999999994
False,piano,69,53,61.94895833333334,62.22708333333334
False,piano,74,56,61.94895833333334,62.23958333333333
True,piano,74,63,61.94895833333334,62.28541666666666
False,piano,52,44,62.12291666666667,62.30833333333334
False,piano,70,37,62.14583333333333,62.31979166666666
False,piano,99,44,62.31979166666666,62.516666666666666
False,piano,50,56,62.51770833333333,62.68020833333334
False,piano,53,53,62.51770833333333,62.71458333333334
True,piano,42,63,62.51770833333333,62.80833333333334
False,piano,80,44,62.51770833333333,62.912499999999994
True,piano,43,60,62.540625000000006,62.68020833333334
False,piano,72,73,62.73854166666666,63.15625
False,piano,82,44,62.912499999999994,63.21458333333334
False,piano,58,53,62.92395833333333,63.063541666666666
False,piano,77,75,63.12083333333334,63.690625
False,piano,84,39,63.14479166666666,63.66875
False,piano,51,54,63.295833333333334,63.446875000000006
True,piano,41,61,63.295833333333334,63.50520833333333
False,piano,86,39,63.66770833333334,63.84166666666667
False,piano,38,58,63.68020833333334,63.865624999999994
False,piano,60,54,63.68020833333334,63.889583333333334
False,piano,54,77,63.68020833333334,64.203125
False,piano,64,39,63.842708333333334,64.03958333333334
False,piano,45,58,63.865624999999994,64.38854166666667
False,piano,82,46,63.865624999999994,64.44583333333334
False,piano,42,42,64.271875,64.434375
True,piano,49,61,64.271875,64.52708333333334
False,piano,72,75,64.271875,64.86354166666666
False,piano,58,39,64.50416666666666,64.725
True,piano,48,60,64.64375,64.81770833333333
False,piano,56,54,64.64375,64.81770833333333
False,piano,86,44,64.64375,65.02708333333334
False,piano,53,77,64.85208333333334,65.409375
True,piano,52,65,64.99166666666666,65.29375
False,piano,70,54,65.02604166666667,65.22291666666666
False,piano,49,44,65.02604166666667,65.22291666666666
True,piano,53,60,65.02604166666667,65.30416666666666
False,piano,80,44,65.22395833333333,65.43333333333334
False,piano,87,39,65.38645833333334,66.05
True,piano,60,70,65.42083333333333,65.75833333333334
True,piano,56,65,65.58541666666666,65.79479166666667
True,piano,59,60,65.596875,65.77083333333333
False,piano,62,54,65.596875,65.81770833333333
False,piano,39,58,65.79375,66.06041666666667
True,piano,46,65,65.79375,66.071875
False,piano,75,77,65.80520833333334,66.18854166666667
True,piano,49,60,65.99166666666666,66.13125
False,piano,54,54,65.99166666666666,66.13125
False,piano,73,39,66.05,66.27083333333333
False,piano,74,75,66.18854166666667,66.37395833333333
False,piano,79,41,66.2,66.37395833333333
True,piano,67,63,66.375,66.665625
False,piano,59,75,66.375,66.75833333333334
False,piano,74,56,66.375,66.75833333333334
False,piano,70,41,66.375,66.76979166666666
False,piano,67,56,66.75729166666666,66.96666666666667
True,piano,47,63,66.76979166666666,66.93229166666667
False,piano,46,53,66.76979166666666,66.94375
False,piano,60,41,66.76979166666666,67.00208333333333
False,piano,59,77,66.76979166666666,67.26875
False,piano,76,48,66.95520833333333,67.525
True,piano,35,65,67.33854166666667,67.478125
False,piano,55,53,67.33854166666667,67.51354166666667
False,piano,69,56,67.33854166666667,67.60729166666667
False,piano,66,80,67.33854166666667,67.896875
False,piano,37,44,67.35,67.48958333333333
True,piano,44,63,67.35,67.525
False,piano,70,41,67.54895833333333,67.8625
False,piano,38,58,67.71145833333334,68.03645833333333
False,piano,81,46,67.71145833333334,68.29166666666667
False,piano,61,78,67.91979166666667,68.384375
True,piano,71,66,68.09375,68.39583333333333
True,piano,64,62,68.10625,68.35
False,piano,76,56,68.10625,68.36145833333333
False,piano,82,46,68.29166666666667,68.60520833333334
False,piano,71,77,68.5,68.88333333333334
False,piano,69,41,68.5,69.06875
True,piano,65,66,68.675,68.965625
True,piano,53,62,68.68645833333333,68.84895833333333
False,piano,61,56,68.68645833333333,69.06979166666666
False,piano,74,77,68.88333333333334,69.278125
True,piano,56,62,69.04583333333333,69.18541666666667
False,piano,59,41,69.06979166666666,69.25520833333333
False,piano,70,56,69.06979166666666,69.371875
False,piano,89,39,69.24375,69.453125
False,piano,74,75,69.278125,69.84791666666666
False,piano,78,39,69.45208333333333,69.83645833333334
False,piano,45,42,69.46458333333334,69.59375
True,piano,57,61,69.46458333333334,69.74479166666667
False,piano,33,58,69.83645833333334,70.021875
False,piano,64,39,69.83645833333334,70.17291666666667
False,piano,52,77,69.83645833333334,70.25416666666666
False,piano,43,58,70.02291666666666,70.49895833333333
False,piano,82,46,70.02291666666666,70.67291666666667
False,piano,42,42,70.41770833333334,70.61458333333333
True,piano,49,61,70.41770833333334,70.67291666666667
False,piano,75,75,70.42916666666666,71.02083333333333
False,piano,70,39,70.66145833333333,70.82395833333334
True,piano,48,60,70.80104166666666,70.96354166666667
False,piano,89,44,70.80104166666666,71.184375
False,piano,56,77,71.009375,71.54479166666667
True,piano,60,65,71.171875,71.475
False,piano,67,54,71.18333333333334,71.38020833333333
False,piano,53,44,71.18333333333334,71.38020833333333
True,piano,54,60,71.18333333333334,71.39270833333333
False,piano,76,44,71.38125,71.684375
False,piano,86,39,71.54479166666667,72.05520833333334
True,piano,71,68,71.56770833333333,71.90416666666667
False,piano,58,54,71.93958333333333,72.125
False,piano,74,44,71.93958333333333,72.36875
True,piano,54,60,71.95104166666667,72.18333333333334
True,piano,64,70,71.95104166666667,72.35729166666667
False,piano,43,56,72.334375,72.496875
True,piano,49,63,72.334375,73.64791666666666
False,piano,61,53,72.334375,75.49479166666667
False,piano,67,73,72.34583333333333,73.58958333333334
False,piano,53,41,72.36875,72.81041666666667
False,piano,58,44,72.36875,73.40208333333334
False,piano,94,37,72.43854166666667,74.00729166666666
True,piano,44,60,72.578125,72.93854166666667
False,piano,50,44,73.69375,73.903125
False,piano,42,44,74.00729166666666,74.309375
False,piano,96,37,74.00729166666666,75.64583333333333
True,piano,44,63,74.72708333333334,75.075
False,piano,77,37,75.64583333333333,76.91145833333333
